ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
7896658027208,Dayvit Kids Suspensão 120ml,DAYVIT,A Nossa Drogaria,53.99,70.19,23.08021085624732,
9990734143689,Tintura Soft Color Louro Claro 80,SOFT COLOR,A Nossa Drogaria,19.99,25.99,23.08580223162755,
9990734100804,Tintura Soft Color Castanho Acobreado 54,SOFT COLOR,A Nossa Drogaria,19.99,25.99,23.08580223162755,
7898040328733,Imecap Hair Max com 60 Cápsulas,IMECAP,A Nossa Drogaria,67.39,67.39,0.0,"Imecap Hair Max tem fórmula exclusiva, com colágeno hidrolisado e dois importantes aminoácidos, Cisteína e a L-cistina, que agem na produção da querat"
9990575363581,Sabão Cremoso Higi Calcinha 300ml,HIGI CALCINHA,A Nossa Drogaria,11.99,15.59,23.09172546504169,
9990533351445,"Protetor Labial Nivea Lip Care Original Care 4,8g",NIVEA,A Nossa Drogaria,18.99,24.69,23.086269744835974,"NIVEA Hidratante Labial Original Care proporciona 24 horas de hidratação profunda para proteger seus lábios do ressecamento. Com fórmula exclusiva, o "
7899547504675,Cloridrato de Terbinafina 250mg com 14 Comprimidos,PRATI-DONADUZZI GENERICO,A Nossa Drogaria,26.99,86.46,68.78325237103863,Cloridrato de Terbinafina é indicado para: - onicomicose (infecção fúngica da unha) causada por fungos dermatófitos; - infecções fúngicas da pele para
7891317192402,Maq Derma com 30 Cápsulas,MAQ,A Nossa Drogaria,93.99,122.19,23.078811686717415,
9980030036532,Lotar 5/50mg com 30 comprimidos,LOTAR,A Nossa Drogaria,69.99,78.72,11.08993902439025,
0048675991001,Brincos de perfuração cristal Studex R204Y,STUDEX,A Nossa Drogaria,17.49,22.74,23.087071240105537,Studex brinco de perfuração.
9990130060214,Diprosalic solução 30ml,DIPROSALIC,A Nossa Drogaria,53.99,54.8,1.4781021897810165,
9990533351476,"Protetor Labial Nivea Lip Care Fruity Shine Morango 4,8g",NIVEA,A Nossa Drogaria,18.99,24.69,23.086269744835974,NIVEA Hidratante Labial Morango Shine cuida dos seus lábios proporcionando hidratação prolongada por 24 horas. Com óleos naturais e livre de óleo mine
7898623957350,Kit Shampoo + Condicionador Salon Line Hidra Multy Kids Multifuncional 300ml,SALON LINE,A Nossa Drogaria,16.39,16.39,0.0,
9990004043480,Parasin 400mg com 1 comprimido mastigável,PARASIN,A Nossa Drogaria,15.89,16.67,4.679064187162574,
9980032119301,"Micardis HCT 40/12,5mg com 30 comprimidos",MICARDIS,A Nossa Drogaria,217.59,217.66,0.03216024993107913,
9980178128892,Neosoro Infantil Solução Nasal 30ml,NEOSORO,A Nossa Drogaria,7.99,12.35,35.30364372469636,Neosoro Infantil é indicado para descongestionar o nariz e diluir a secreção nasal (fluidificante e antisséptico nasal) e no tratamento auxiliar das r
7896714269870,Vitaminas Neo Química A-Z com 60 Comprimidos,CENTROTABS,A Nossa Drogaria,19.99,81.85,75.57727550397068,"Centrotabs é o multivitamínico desenvolvido sob medida, com as vitaminas e minerais ideais para complementar as necessidades nutricionais na dose cert"
9990526220000,Retok Color Stick Anaconda  preto 4g,ANACONDA,A Nossa Drogaria,22.39,22.39,0.0,
7899706125048,Tintura Creme Casting Creme Gloss 600 Louro Escuro,CASTING,A Nossa Drogaria,28.99,37.69,23.083045900769438,"A Coloração sem amônia Casting Creme Gloss proprociona aos cabelos cor incrível e brilho gloss insuperável. Não resseca os fios, nutre intensamente a "
7899706125055,Tintura Creme Casting Creme Gloss 700 Louro Natural,CASTING,A Nossa Drogaria,28.99,37.69,23.083045900769438,"A Coloração sem amônia Casting Creme Gloss proprociona aos cabelos cor incrível e brilho gloss insuperável. Não resseca os fios, nutre intensamente a "
9990028282278,Cataflam Pro Aerosol 60g,CATAFLAM,A Nossa Drogaria,49.19,51.3,4.113060428849902,"Cataflam possui ação gelada em spray que provoca resfriamento do local, aliviando a dor e reduzindo o inchaço e a vermelhidão. Cataflam proporciona al"
7896000722799,Tintura Creme Cor&Ton Mini Kit 11.11 Louro Muito Claro Prata,COR&TON,A Nossa Drogaria,12.99,16.89,23.090586145648317,
9990125058431,Serenus com 20 comprimidos,SERENUS,A Nossa Drogaria,45.99,64.08,28.23033707865168,
7897322709987,Addera D3 10.000 UI com 4 Cápsulas,ADDERA D3,A Nossa Drogaria,59.99,63.7,5.824175824175826,"Este é um medicamento à base de Vitamina D, com altas dosagens, indicado no tratamento auxiliar da desmineralização óssea (retirada de minerais) pré e"
9990581314331,Creme Preto Guedes Sobrinho para cabelos tratados com Hennê 45g,GUEDES SOBRINHO,A Nossa Drogaria,8.69,8.69,0.0,"Disfarça os cabelos brancos, hidrata e dá brilho. Ideal para pessoas que não podem pintar a raiz do cabelo. Não é tintura, após a lavagem o produto sa"
7896000724953,Tintura Creme Cor&Ton Mega Colors Mini Kit 1.110 Preto Onix,COR&TON,A Nossa Drogaria,12.99,16.89,23.090586145648317,
9990605390952,Loção Hidratante Johnson's Baby Regular 200ml,JOHNSON,A Nossa Drogaria,28.99,37.69,23.083045900769438,"Loção hidratante, feita com glicerina vegetal e óleo de coco, mantém a pele delicada do bebê suave e macia. Nutre a pele por 24 horas, ajudando a prot"
7896523210728,Cetoconazol 200mg com 10 Comprimidos Cimed,CIMED GENERICO,A Nossa Drogaria,12.99,34.89,62.76870163370594,
0000075058845,Desodorante Roll-On Rexona Antibacterial Invisible 50g,REXONA,A Nossa Drogaria,9.99,12.99,23.094688221709003,
9990004043022,Brondilat xarope adulto 120ml,BRONDILAT,A Nossa Drogaria,51.49,55.73,7.608110532926604,
7898637623258,Creme para Pentear Beleza Natural Cachos Intensos 1000ml,BELEZA NATURAL,A Nossa Drogaria,39.99,51.99,23.081361800346222,"O Creme para Pentear Cachos Intensos, facilita o desembaraço, iguala a oleosidade da raiz às pontas, deixa os fios mais resistentes e definidos. Possu"
9980673134978,Tintura Creme Cor&Ton Mini Kit 4.3 Castanho Médio Dourado,COR&TON,A Nossa Drogaria,12.99,16.89,23.090586145648317,
9990030334521,Lotar 5/100mg com 30 comprimidos,LOTAR,A Nossa Drogaria,74.99,85.24,12.024870952604417,
7897572006119,Cerazette com 84 comprimidos,CERAZETTE,A Nossa Drogaria,119.99,140.13,14.372368514950406,
9990183122075,"Xalatan solução oftálmica com 2,5ml",XALATAN,A Nossa Drogaria,219.99,239.02,7.961676847125765,"Xalatan reduz a pressão intraocular, é utilizado no tratamento de glaucoma de ângulo aberto e e hipertensão ocular."
9990734287239,Tintura Soft Marrom Dourado 77,SOFT COLOR,A Nossa Drogaria,19.99,25.99,23.08580223162755,
7891317464905,Paco 30mg com 24 comprimidos,PACO,A Nossa Drogaria,54.99,58.82,6.5113906834409985,
9990603224204,Protetor Diário Carefree Proteção com Perfume com 15 Unidades,CAREFREE,A Nossa Drogaria,7.99,10.39,23.09913378248316,"Absorvente Carefree Protetor Diário é ideal para o comecinho e finalzinho da menstruação é composto por material respiravél, com microporos que permit"
9990023286073,Cefalexina 500mg com 10 comprimidos EMS,EMS,A Nossa Drogaria,13.99,31.38,55.41746335245379,A cefalexina é indicado para o tratamento das seguintes infecções causadas por bactérias sensíveis à cefalexina: sinusites (inflamação dos seios da fa
9990037048964,Pastilhas Valda Diet Lata 50g,VALDA,A Nossa Drogaria,29.99,38.99,23.08284175429598,"Valda Diet é um produto sem açúcar, sem glúten e produzido com corantes naturais. É uma ótima opção para quem gosta do sabor único de Valda Classic e "
9980734072225,Tintura Creme Koleston Borgonha 46,KOLESTON,A Nossa Drogaria,18.99,24.69,23.086269744835974,
7896714201498,Maleato de Dexclorfeniramina 2mg com 20 comprimidos Neo Química,NEO QUIMICA,A Nossa Drogaria,6.99,15.25,54.16393442622951,
9990734100781,Tintura Soft Color Borgonha 46,SOFT COLOR,A Nossa Drogaria,19.99,25.99,23.08580223162755,
9990645027245,"Esparadrapo Nexcare Micropore Bege 12mmx4,5m",NEXCARE,A Nossa Drogaria,8.99,11.69,23.09666381522668,"A Fita Micropore Bege Nexcare deixa a pele transpirar e é indicada para peles sensíveis. Feita na cor bege, é mais discreta na pele. Recomendada para "
7891058020958,Insulina Soliqua 100ui/50mcg caneta solostar 3ml unidade,SOLIQUA,A Nossa Drogaria,193.69,238.15,18.66890615158514,
7891150037434,Shampoo Seda Crescimento Saudável 325ml,SEDA,A Nossa Drogaria,9.99,12.99,23.094688221709003,
7896548198957,Systane UL solução oftálmica com 15ml,SYSTANE,A Nossa Drogaria,87.99,114.39,23.078940466824026,"Systane UL® é uma lágrima artificial que cria uma barreira protetora elástica e reconstrói o filme lacrimal, sendo similar ao líquido que nosso corpo "
7500435118507,Creme para Pentear Pantene Cachos Hidra-Vitaminado 240g,PANTENE,A Nossa Drogaria,16.49,23.69,30.392570704938805,
7891150064737,Desodorante Aerosol Rexona Women Frutas Vermelhas 90g 150ml,REXONA,A Nossa Drogaria,13.49,17.54,23.09007981755986,Rexona Aerosol Frutas Vermelhas com tecnologia MotionSense e 48h de proteção. Refrescância durante todo dia. Modo de usar: Agite bem antes de cada uso
7898957743506,Tintura Creme Altamoda 1.11 Preto Azulado kit 150g,ALTAMODA,A Nossa Drogaria,13.99,18.19,23.08960967564596,
7500435118583,Creme para Pentear Pantene Hidratação Intensa 240g,PANTENE,A Nossa Drogaria,16.49,23.69,30.392570704938805,
7891150029606,Shampoo Tresemmé Tresplex 400ml,TRESEMME,A Nossa Drogaria,18.99,24.69,23.086269744835974,
7891000255544,Fórmula Infantil Nestonutri 1+ 800g,NESTONUTRI,A Nossa Drogaria,53.99,70.19,23.08021085624732,Composto lácteo com óleos vegetais e fibras. Contém soro de leite. Com 17 vitaminas e minerais. Rico em Cálcio e Vitaminas C e D. Fonte de Minerais: F
9980792001199,Tintura Creme Maxton Você Mais Imponente 7.1 Louro Cinza Médio,MAXTON,A Nossa Drogaria,10.59,15.59,32.071840923669015,
9980023124789,Cloridrato de Dorzolamida + Maleato de Timolol 20/5mg solução oftálmica 5ml EMS,EMS,A Nossa Drogaria,66.99,112.93,40.680067298326406,
0048675991117,Brincos de perfuração rosa Studex R210Y,STUDEX,A Nossa Drogaria,17.49,22.74,23.087071240105537,
9990103056114,Equilid 50mg com 20 cápsulas,EQUILID,A Nossa Drogaria,16.99,19.2,11.510416666666668,
7891106915151,Aspirina C limão com 2 comprimidos efervescentes,ASPIRINA,A Nossa Drogaria,9.19,9.24,0.5411255411255533,
7891150037274,Condicionador Seda Crescimento Saudável 325ml,SEDA,A Nossa Drogaria,12.99,16.89,23.090586145648317,
9980012097537,Caltrate 600mg+D200mg com 30 comprimidos,CALTRATE,A Nossa Drogaria,73.99,96.19,23.07932217486226,"Caltrate 600+D é um suplemento à base de cálcio e vitamina D, utilizado no tratamento e prevenção da osteoporose."
7500435169387,Kit Shampoo 350ml + Condicionador 175ml Pantene Hidro-Cauterização,PANTENE,A Nossa Drogaria,27.99,36.39,23.083264633140978,"Os tratamentos químicos causam danos permanentes à estrutura protetora do seu cabelo, deixando os fios mais suscetíveis à quebra e ressecamento. A fór"
7791293032498,Desodorante Aerosol Rexona Women Stay Fresh Bamboo e Aloe Vera 90g 150ml,REXONA,A Nossa Drogaria,13.49,17.54,23.09007981755986,
9980004025333,Biomag 15mg com 30 cápsulas,BIOMAG,A Nossa Drogaria,58.29,59.19,1.5205271160669054,
7898524349438,Shampoo Salon Line Meu Liso Demais 300ml,SLINE,A Nossa Drogaria,14.99,14.99,0.0,"O Shampoo Salon Line Meu Liso Desmaia limpa a raiz, sela as pontas, hidrata profundamente e elimina frizz. Modo de usar: Aplique o shampoo no cabelo m"
9981201015738,Shampoo Pantene Hidratação 400ml,PANTENE,A Nossa Drogaria,22.49,29.24,23.084815321477425,"O Shampoo Pantene proporciona uma sensação de limpeza mais duradoura, a linha Pantene Pro-V Hidratação nutre e hidrata profundamente cada fio, evitand"
9981201015745,Shampoo Pantene Cachos Hidratados 400ml,PANTENE,A Nossa Drogaria,22.49,29.24,23.084815321477425,
7891182016469,Tintura Soft Color Preto Azulado 28,SOFT COLOR,A Nossa Drogaria,19.99,25.99,23.08580223162755,
9990070306458,Pantoprazol Sódico 20mg com 28 comprimidos Medley,MEDLEY,A Nossa Drogaria,7.99,29.16,72.599451303155,? Alívio dos sintomas por problemas no estômago e no início do intestino (problemas gastrintestinais) que dependem da secreção do ácido produzido pelo
7898524349445,Condicionador Salon Line Meu Liso Demais 300ml,SALON LINE,A Nossa Drogaria,11.99,17.39,31.052328924669347,
7896000722805,Tintura Creme Cor&Ton Mini Kit 12.11 Louro Platinado,COR&TON,A Nossa Drogaria,12.99,16.89,23.090586145648317,
7896094919693,Engov After Citrus 250ml,ENGOV,A Nossa Drogaria,12.99,16.89,23.090586145648317,"Engov After é uma bebida com glicose, cafeína e sais minerais, que recupera, reidrata e reenergiza. Não é um medicamento, não é energético e não é iso"
7896015530006,Creme Dental Sensodyne True White 100g,SENSODYNE,A Nossa Drogaria,19.99,25.99,23.08580223162755,
7898623951167,Shampoo Salon Line SOS Cachos Kids 300ml,SALON LINE,A Nossa Drogaria,16.99,22.09,23.08736985061114,O Shampoo Salon Line SOS Cachos Kids proporciona limpeza suave e hidratação dos cachos. Testado dermatologicamente e com ingredientes mais suaves para
7891058020965,Insulina Soliqua 100ui/33mcg caneta solostar 3ml unidade,SOLIQUA,A Nossa Drogaria,206.59,238.15,13.252152005038841,
9990734100828,Tintura Soft Color Louro Natural 70,SOFT COLOR,A Nossa Drogaria,19.99,25.99,23.08580223162755,
9990004001060,Novocilin 250mg suspensão 150ml,NOVOCILIN,A Nossa Drogaria,26.09,26.1,0.03831417624521327,
9981856073213,Fralda Looping Looney Tunes Jumbinho XG com 12 Unidades,LOOPING,A Nossa Drogaria,15.99,20.79,23.08802308802308,"Fralda com propósito de segmento econômico,que representa 20%de volume da categoria de fraldas no mercado. Mais obsorção (supergel absorvente),Proteçã"
9990734281022,Tintura Creme Koleston Louro Escuro 60,KOLESTON,A Nossa Drogaria,18.99,24.69,23.086269744835974,
7500435143790,Escova Dental Oral-B Whitening Therapy Purification 2 com Unidades,ORAL-B,A Nossa Drogaria,32.99,42.89,23.082303567265093,Escovas Dentais Oral-B Whitening Therapy Purification: - Clareia e purifica delicadamente - Cerdas UltraThin que clareiam delicadamente os dentes - Ca
7898617521802,Tintuta Creme Probelle Super Bonita 6.66 Louro Escuro Vermelho Intenso,PROBELLE,A Nossa Drogaria,7.99,10.39,23.09913378248316,
7891150037441,Condicionador Seda Mel Anti-Quebra 325ml,SEDA,A Nossa Drogaria,12.99,16.89,23.090586145648317,
7894916514064,Koli D3 7.000ui com 10 Comprimidos,KOLI D3,A Nossa Drogaria,31.69,31.77,0.25180988353792344,"Koli D3 é um medicamento à base de Vitamina D, com altas dosagens, indicado no tratamento auxiliar da desmineralização óssea (retirada dos minerais do"
9990657171028,Leite de Colônia Toque de Carinho 200ml,LEITE DE COLONIA,A Nossa Drogaria,10.79,10.79,0.0,
9990792224603,Tintura Líquida Embelleze Fleury 4.66 Castanho Borgonha,FLEURY,A Nossa Drogaria,6.99,9.09,23.102310231023093,
7501007457826,Condicionador Pantene Brilho Extremo 400ml,PANTENE,A Nossa Drogaria,24.69,32.1,23.08411214953271,
7898582381944,Damater Ômega com 30 Cápsulas,DAMATER,A Nossa Drogaria,146.99,191.09,23.07813072374274,"Damater Ômega é um suplemento para gestantes e lactantes, fonte de Ômega 3, e que contém adicionalmente vitaminas e minerais em sua formulação. Os áci"
7899706179645,Shampoo Vichy Dercos Antioleosidade 200ml,VICHY,A Nossa Drogaria,99.99,129.99,23.07869836141243,"O shampoo antioleosidade Dercos da Vichy possui um grande controle contra a oleosidade do cabelo, age profundamente no couro cabeludo limpando e retir"
7892953002837,Mitrul 15mg com 10 cápsulas,MITRUL,A Nossa Drogaria,61.79,61.82,0.048527984471047336,
7896205909995,Creme Musa fissura para pés 50g,MUSA,A Nossa Drogaria,24.19,24.19,0.0,
7898392800161,Repelente Exposis Extreme com Icaridina 100ml,EXPOSIS,A Nossa Drogaria,64.99,84.49,23.079654396970064,
7613427024585,Tiras One Touch Select Plus com 50 Unidades,ONETOUCH,A Nossa Drogaria,84.89,84.89,0.0,
9980023124260,Hemifumarato de Bisoprolol 10mg com 30 comprimidos EMS,EMS,A Nossa Drogaria,67.99,129.71,47.5830699252178,"O hemifumarato de bisoprolol é indicado no tratamento da angina pectoris ou da pressão alta. O hemifumarato de bisoprolol, em todas as suas concentraç"
7891150062498,Condicionador Dove Detox Purificante 400ml,DOVE,A Nossa Drogaria,23.99,31.19,23.08432189804426,"O condicionador Dove Vita Força com suplemento de vitaminas para cebelos que precisam recuperar sua força interna e vitalidade, é ideal para cabelos d"
9990023294306,"Azitromicina 900mg suspensão 22,5ml EMS",EMS,A Nossa Drogaria,43.99,92.25,52.314363143631425,
9990792224641,Tintura Líquida Embelleze Fleury 6.7 Chocolate,FLEURY,A Nossa Drogaria,6.99,9.09,23.102310231023093,
9990560275905,Hidratante Facial Davene Creme de Aveia Intensa FPS15 50g,DAVENE,A Nossa Drogaria,19.99,25.99,23.08580223162755,
9980074049208,Pantocal 20mg com 28 comprimidos,PANTOCAL,A Nossa Drogaria,111.89,113.21,1.1659747372140261,
9980074049192,Pantocal 40mg com 28 comprimidos,PANTOCAL,A Nossa Drogaria,198.99,199.62,0.3155996393147009,
7898040329693,Floratil AT 250mg com 10 Cápsulas,FLORATIL,A Nossa Drogaria,71.99,75.9,5.151515151515163,Floratil AT está indicado na prevenção da diarreia causada por antibióticos e como auxiliar no tratamento da diarreia causada pelo micróbio Clostridiu
7896342415892,Faixa Abdominal Mercur Elástica 20cm,MERCUR,A Nossa Drogaria,149.99,194.99,23.07810656956767,"A Faixa Abdominal Elástica Mercur Elástica é indicada para uso pós-operatório em casos de cesárea, rins, hérnias, vesícula, cirurgias plásticas e ciru"
9990023230076,Amoxicilina 250mg suspensão 150ml EMS,EMS,A Nossa Drogaria,29.99,32.07,6.485812285625203,"A amoxicilina é um antibiótico usado no tratamento de uma gama de infecções causadas por bactérias, que podem manifestar-se nos pulmões (pneumonia e b"
7899572803200,Máscara Super Hidratante Lola Morte Súbita 450g,LOLA,A Nossa Drogaria,48.99,48.99,0.0,"Morte Súbita possui uma formula super saturada de ingredientes ativos que restaura a barreira de hidratação natural dos cabelos dando suavidade, força"
7500435125390,Condicionador Pantene Hidro-Cauterização 175ml,PANTENE,A Nossa Drogaria,12.69,18.19,30.236393622869716,
7899706175951,Kit Shampoo 375ml + Condicionador 170ml Elseve Longo dos Sonhos,ELSEVE,A Nossa Drogaria,23.99,31.19,23.08432189804426,
9990023294290,Azitromicina 600mg suspensão 15ml EMS,EMS,A Nossa Drogaria,39.99,74.93,46.63018817563059,
7896004756417,Paracetamol + Fosfato de Codeína 500/30mg com 12 comprimidos EMS,EMS,A Nossa Drogaria,19.99,24.36,17.939244663382603,"Paracetamol + fosfato de codeína é uma combinação de dois analgésicos, codeína e paracetamol, que proporciona alívio de dores de intensidade leve a in"
7798140253365,Máscara Purificante Facial Asepxia Carvão Detox 30g,ASEPXIA,A Nossa Drogaria,22.99,29.89,23.084643693542994,"A Máscara Asepxia Detox promove limpeza purificante. Ajuda a remover cravos e reduzir a oleosiadade, desobstui os poros, purificando a pele. Modo de u"
7500435121736,Aparelho de Barbear Gillette Presto3 Fmen sensitive Leve 4 Pague 3,GILLETTE,A Nossa Drogaria,24.99,32.49,23.08402585410897,"O Aparelho de Barbear Gillette Prestobarba 3 Sensitive Comfortgel é da linha descartável da Gillete e funciona para um barbear mais seguro, com proteç"
7898617521833,Tintuta Creme Probelle Super Bonita 7.66 Louro Médio Vermelho Intenso,PROBELLE,A Nossa Drogaria,7.99,10.39,23.09913378248316,
7791293033242,Desodorante Antitranspirante Aerosol Dove Cuida & Protege 150ML,DOVE,A Nossa Drogaria,15.99,20.79,23.08802308802308,O desodorante aerosol antitranspirante Dove Powder Soft com fragrância de talco de bebê.
7897322714288,Tamarine Fibras com 10 sachês,TAMARINE,A Nossa Drogaria,58.49,76.04,23.079957916885853,Tamarine Fibras é um mix de fibras de uso diário. Tamarine Fibras versão pó solúvel é uma maneira fácil de complementar a necessidade diária de fibras
9981882119046,Desodorante Aerosol Dove Men+Care Sem Perfume 150ml 89g,DOVE,A Nossa Drogaria,15.99,20.79,23.08802308802308,"O desodorante aerosol antitranspirante masculino Dove Men Care Sem Perfume é ideal para pele sensível. Potente contra o suor, não irrita a pele. Possu"
7898617521765,Tintuta Creme Probelle Super Bonita 4.66 Castanho Médio Violeta Intenso,PROBELLE,A Nossa Drogaria,7.99,10.39,23.09913378248316,
7500435146937,Máscara de Tratamento Pantene Base para Misturinhas 270ml,PANTENE,A Nossa Drogaria,27.99,36.39,23.083264633140978,"A Máscara de Tratamento Pantene Base para Mistruinhas é um creme hidratante para tratamento intensivo, fácil de misturar e aplicar, que serve de base "
7500435125413,Condicionador Pantene Liso Extremo 175ml,PANTENE,A Nossa Drogaria,12.69,18.19,30.236393622869716,
7896094907324,Engov com 24 comprimidos,ENGOV,A Nossa Drogaria,26.59,28.47,6.603442219880574,
7896004758275,Budesonida 64mcg Spray Nasal 120 Doses EMS,EMS,A Nossa Drogaria,44.49,51.03,12.815990593768367,
9990533110950,Desodorante Aerosol Nivea Men Fresh Active150ml,NIVEA,A Nossa Drogaria,14.99,19.49,23.08876346844535,"Com Extratos Marinhos, garante uma proteção eficaz desodorante durante 24h e uma sensação refrescante. A combinação perfeita entre proteção e cuidado "
9990130231478,Predsim solução 60ml,PREDSIM,A Nossa Drogaria,31.49,35.6,11.544943820224729,Predsim é indicado como agente anti-inflamatório e imunossupressor em patologias cujos mecanismos fisiopatológicos envolvam processos inflamatórios e/
7500435125307,Condicionador Pantene Brilho Extremo 175ml,PANTENE,A Nossa Drogaria,12.69,18.19,30.236393622869716,
7896094210271,Iumi ES com 30 Comprimidos,IUMI,A Nossa Drogaria,64.99,72.58,10.457426288233673,Iumi ES é utilizado para prevenir a gravidez. Este medicamento pode proporcionar também benefícios adicionais: melhora dos sintomas associados à reten
9990560395917,Loção Hidratante Davene Corpo a Corpo Envolvente 200ml,DAVENE,A Nossa Drogaria,10.39,10.39,0.0,
7897572005426,Hetori 60mg com 14 Comprimidos,HETORI,A Nossa Drogaria,129.99,143.86,9.641317948005012,
9990069179278,Allegra D com 10 comprimidos,ALLEGRA,A Nossa Drogaria,70.99,71.38,0.5463715326421981,
9990093376087,"Pozato Uni 1,5mg com 1 comprimido",POZATO,A Nossa Drogaria,29.99,34.33,12.642004078065828,
7896714268873,Cloridrato de Nebivolol 5mg com 28 comprimidos Neo Química,NEO QUIMICA,A Nossa Drogaria,30.99,96.78,67.97892126472411,Cloridrato de Nebivolol é indicado para o tratamento da hipertensão arterial (pressão sanguínea alta) e da insuficiência cardíaca (alteração da função
7896342452378,Bota Imobilizadora Curta Mercur G,MERCUR,A Nossa Drogaria,184.99,240.49,23.0778826562435,"A Bota Imobilizadora Curta Mercur com design avançado, que favorece o equilibro imobiliza o tornozelo de forma simples e eficaz. É indicada para uso e"
9980070073764,Benestare 625mg com 30 Comprimidos,BENESTARE,A Nossa Drogaria,54.99,60.71,9.421841541755882,
9990594366884,Joelheira Mercur Esporte Com Orifício Reforçado G,MERCUR,A Nossa Drogaria,49.99,64.99,23.08047391906446,"A Joelheira Esporte Com Orifício Reforçado fabricada em Neoprene, retém o calor corporal. Proporciona maior firmeza, apoio e conforto. Auxilia na prev"
7898617521857,Tintuta Creme Probelle Super Bonita 8.1 Louro Claro Acinzentado,PROBELLE,A Nossa Drogaria,7.99,10.39,23.09913378248316,
9980594002363,Joelheira Elástica Mercur Preta M,MERCUR,A Nossa Drogaria,39.99,51.99,23.081361800346222,"A Joelheira Elástica Mercur é mais longa, possui modelagem anatômica, borda reforçadas e compressão adequada. Indicações: - Auxilia na prevenção e no "
9980032053803,Pradaxa 110mg com 30 cápsulas,PRADAXA,A Nossa Drogaria,190.09,200.06,4.983504948515449,
7896004743424,Lipiblock com 60 cápsulas,LIPIBLOCK,A Nossa Drogaria,219.99,274.03,19.72046856183628,
7896094916524,Tamarine Fibras Kids Morango 240ml,TAMARINE,A Nossa Drogaria,79.19,102.95,23.0791646430306,"Mix de fibras prebióticas que auxiliam no bom funcionamento do intestino. Uso infantil indicado a partir de 4 anos de idade. Sabor morango, zero açúca"
9990594366877,Joelheira Mercur Esporte Com Orifício Reforçado M,MERCUR,A Nossa Drogaria,49.99,64.99,23.08047391906446,"A Joelheira Esporte Com Orifício Reforçado fabricada em Neoprene, retém o calor corporal. Proporciona maior firmeza, apoio e conforto. Auxilia na prev"
9980024078456,Mirena com 1 Endoceptor,MIRENA,A Nossa Drogaria,1199.99,1596.86,24.853149305512055,
9981870100933,Vagidrat 30mg Teva,THERAMEX,A Nossa Drogaria,124.99,162.49,23.07834328266356,
9980074022782,Desogestrel + Etinilestradiol 150 mcg/20 mcg 21 comprimidos Eurofarma,EUROFARMA,A Nossa Drogaria,19.99,40.27,50.36006953066801,
9990039049037,Figatil com 20 drágeas Catarinense,FIGATIL,A Nossa Drogaria,24.99,32.49,23.08402585410897,"Figatil é um medicamento fitoterápico contém boldo e alcachofra, que auxilia na digestão e regulariza as funções digestivas."
9990036254205,Kollagenase com Cloranfenicol pomada 30g,KOLLAGENASE,A Nossa Drogaria,71.99,75.14,4.192174607399524,
7898582380268,Belarina com 28 comprimidos,BELARINA,A Nossa Drogaria,64.19,64.25,0.09338521400779065,
7898617522281,Tintuta Creme Probelle Super Bonita 7.1 Louro Médio Acinzentado,PROBELLE,A Nossa Drogaria,7.99,10.39,23.09913378248316,
9990028045996,Cataflam 50mg com 20 drágeas,CATAFLAM,A Nossa Drogaria,50.89,52.48,3.0297256097560954,
7896342416547,Puxador para Faixa Elástica Mercur com 1 Par,MERCUR,A Nossa Drogaria,64.99,119.79,45.74672343267385,"O Puxador para Faixa Elástica Mercur é um acessório utilizado junto com a faixa elástica para exercícios, garantindo mais segurança, melhorando o dese"
7899640809103,Mínti Pó para Suspensão Oral 45ml,MINTI,A Nossa Drogaria,28.29,29.8,5.067114093959734,Mínti é indicado no tratamento das seguintes infecções: • gastroenterites virais provocadas por rotavírus e norovírus; • helmintíases provocadas por n
7891000304556,Biscoito Nesfit Cacau e Cereais 160g,NESFIT,A Nossa Drogaria,4.49,5.84,23.11643835616438,"Nesfit Cacau e Cereais torna o seu lanchinho entre as refeições ainda mais saboroso e equilibrado, com nova fórmula: agora com mais sabor e mais aveia"
7891058020927,Sabonete Íntimo Dermacyd Hidrate 200ml,DERMACYD,A Nossa Drogaria,24.99,32.49,23.08402585410897,"Dermacyd Pro Bio Hidrate é um sabonete líquido íntimo desenvolvido especialmente para cuidar da região íntima da mulher. Limpa e hidrata sem agredir, "
9980093131779,Minian com 63 comprimidos,MINIAN,A Nossa Drogaria,92.99,112.56,17.386282871357505,
7896006231134,Mylus com 28 Comprimidos,MYLUS,A Nossa Drogaria,41.79,42.04,0.59467174119886,Mylus (desogestrel) é usado para evitar a gravidez.
7896658018800,"Bravan HCT 80/12,5mg com 30 Comprimidos",BRAVAN,A Nossa Drogaria,59.99,72.18,16.888334718758667,
9990004391666,Remilev com 20 comprimidos,REMILEV,A Nossa Drogaria,73.89,73.97,0.10815195349466178,
7896094203068,Gestinol com 84 comprimidos,GESTINOL,A Nossa Drogaria,134.99,167.26,19.293315795767064,
8903855062822,Venlift OD 150mg com 30 comprimidos,VENLIFT,A Nossa Drogaria,129.99,151.5,14.198019801980188,
7896006217572,Cognicx com 60 Cápsulas,COGNICX,A Nossa Drogaria,121.49,157.94,23.078384196530333,"Cognicx é um suplemento alimentar que reúne vitaminas, micronutrientes e fosfatidilserina que, aliado a um estilo de vida saudável, com dieta equilibr"
