productName,brand,link,description,skuId,ean,Price,ListPrice,PriceWithoutDiscount,IsAvailable
Sabonete em Barra Giovanna Baby Aromatherapy Classic 90g,Giovanna Baby,https://www.drogariasaopaulo.com.br/sabonete-em-barra-giovanna-baby-aromatherapy-classic-90g/p,Sabonete em Barra Giovanna Baby Aromatherapy Classic 90g,817864,7896044999904,5.89,5.89,5.89,true
Sabonete Líquido Ever You Meu SPA Mandarina & Limão Siciliano 200ml,Ever You,https://www.drogariasaopaulo.com.br/sabonete-liquido-ever-you-citrico-200ml/p,"Modo de Uso :Aplique o produto nas mãos, ou em uma esponja úmida, espalhando pelo corpo e massageando em movimentos circulares. Enxágue até retirar todo o produto. Pode ser utilizado na banheira, proporcionando uma cremosa e relaxante espuma.\n\nComposição: Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, PEG-90M, Cocamide Dea, Glycerin, Parfum, Phenoxyethanol, Calendula Officinalis (Flower) Extract, PEG-150 Distearate, Disodium EDTA, Tocopheryl Acetate, Propylene Glycol, Citric Acid, Methylisothiazolinone.\n\nInformações: : possui pH fisiológico semelhante ao da pele, que limpa sem agredir, proporcionando uma agradável sensação de limpeza e maciez. É enriquecido com Glicerina Vegetal, Extrato de Calêndula e Vitamina E, que auxilia na hidratação e proteção da epiderme. Não foram realizados testes em animais na formulação deste produto. Não foram utilizados insumos de origem animal em nenhum estagio da cadeia de elaboração e fabricação da fórmula deste produto.\n\nConservação: Manter em local seco, limpo e fresco.",793540,7908271304342,9.99,13.99,9.99,true
Escova Dental Kess Tipper Complete 3 Unidades,Kess,https://www.drogariasaopaulo.com.br/escova-dental-kess-tipper-complete-3-unidades/p,Escova Dental Kess Tipper Complete 3 Unidades,715662,7897517920838,21.29,21.29,21.29,true
Lenços Umedecidos Granado Bebê Lavanda Pote C/ 50 Unidades,Granado,https://www.drogariasaopaulo.com.br/lencos-umedecidos-granado-bebe-lavanda-pote-50-unidades-/p,"Os Lenços Umedecidos Granado Bebê Lavanda Pote C/ 50 Unidades  é como tomar um banho pela manhã, um jeito de começar o dia vitalizada, com uma boa carga de energia logo cedo. Seria ótimo poder sentir essa sensação também no meio do dia. Só Granado oferece um produto de fácil utilização que lhe proporciona a sensação de limpeza e frescor quando quiser. Os lenços umedecidos são perfeitos para a limpeza e refrescância da pele, desenvolvido especificamente para uso diário. Ideal para limpar o rosto, refrescar-se no meio do dia ou umedecer as mãos. Ele é testado dermatologicamente, possui emolientes que limpam a pele suavemente e ainda conta com um agradável cheirinho de banho.",530000,7896512927606,15.29,15.29,15.29,true
Thierry Aura Mugler Refill Eau de Parfum - Perfume Feminino,Thierry Mugler,https://www.drogariasaopaulo.com.br/thierry-aura-mugler-refill-eau-de-parfum---perfume-feminino-935268449/p,Thierry Aura Mugler Refill Eau de Parfum - Perfume Feminino 100ml,935268449,3614273764179,638.0,791.7,638.0,true
Refil Escova Dental Elétrica Oral B + 3 Anos 2 Unidades,Oral B,https://www.drogariasaopaulo.com.br/refil-escova-oral-b--3-anos-2-unidades/p,Refil Escova Dental Elétrica Oral B + 3 Anos 2 Unidades,776378,4210201407010,49.69,71.39,49.69,true
Kit Loção Hidramais Hidratante Corporal Colágeno e Vitamina 500ml + 500ml,Hidramais,https://www.drogariasaopaulo.com.br/kit-locao-hidramais-hidratante-corporal-colageno-e-vitamina-500ml---500ml/p,"Para que serve?: Novas fórmulas enriquecidas com colágeno vegetal, hidratação e vitalidade diária. Sensorial surpreendente!\n\nBenefícios e Diferenciais: A Loção Hidratante possui formulação leve, não oleosa e é enriquecida duplamente com Colágeno Vegetal e Vitamina E, que tem alta ação hidratante, combate a flacidez e aumenta a firmeza da pele. Com uma fragrância sofisticada e aconchegante.\n\nComo usar?: Aplique o produto na pele e massageie até sua completa absorção",775177,7896369162267,18.49,18.49,18.49,true
Perfume Giorgio Armani Sì Passione Eau de Parfum - Perfume Feminino,Giorgio Armani,https://www.drogariasaopaulo.com.br/giorgio-armani-si-passione-eau-de-parfum---perfume-feminino-935166606/p,"O perfume feminino Giorgio Armani Sì Passione Eau de Parfum é floral frutado e ideal para a mulher audaciosa, livre, feminina, corajosa, decidida, for",935166587,3614271994844,606.9,809.0,606.9,true
Analgésico Dorflex Sanofi 50 Comprimidos,Dorflex,https://www.drogariasaopaulo.com.br/analgesico-dorflex-sanofi-50-comprimidos/p,"As causas mais comuns para as dores musculares variam entre má postura, sobrecarga, dores após exercícios físicos, contraturas musculares e até mesmo estresse4. Dorflex® age na dor, relaxa a tensão muscular1 e dura por horas2.Agindo em até 30 minutos após ingerido, Dorflex contém em sua composição 300 mg de Dipirona monoidratada, com função analgésica, 35 mg de Citrato de orfenadrina, que atua como relaxante muscular e 50mg de Cafeína anidra que potencializa o efeito analgésico1. É recomendado para o alívio de dores associadas a contraturas musculares1, sendo o analgésico nº 1 do Brasil3. Dorflex é vendido em cartelas de 10 e caixas de 24, 36 e 50 comprimidos.Referências:1. Bula Dorflex2. Bula de Dorflex. Dorflex tem ação por até 8 horas.3. IQVIA, FMB Valor PPP, novembro/2021.4. van Tulder M. et al. European guidelines for the management of acute nonspecific low back pain in primary careEur Spine J (2006) 15 (Suppl. 2): S169–S191",668397,7891058020941,25.99,26.5,25.99,true
Domperidona 10mg Genérico Eurofarma 30 Comprimidos Revestidos,Eurofarma,https://www.drogariasaopaulo.com.br/domperidona-10mg-generico-eurofarma-30-comprimidos-revestidos/p,"Domperidona 10mg Genérico Eurofarma 30 Comprimidos Revestidos é um medicamento que torna mais rápida a movimentação do alimento através do esôfago, estômago e intestinos, de tal maneira que o alimento não fique parado por muito tempo em um mesmo local, ou haja refluxo do mesmo. O controle dos sintomas é observado progressivamente com o decorrer do tratamento.",535567,7891317452995,6.09,21.07,6.09,true
Fralda Pampers Pants Premium Care Top XG 64 Unidades,Pampers,https://www.drogariasaopaulo.com.br/fraldas-pampers-pants-premium-care-top-xg-64-unidades/p,Fralda Pampers Pants Premium Care Top XG 64 Unidades,694975,7500435145992,129.99,129.99,129.99,true
Probiótico Enterogermina Plus 5ml Sanofi 10 Frascos,Sanofi,https://www.drogariasaopaulo.com.br/probiotico-enterogermina-plus-5ml-sanofi-10-frascos/p,"Enterogermina Plus é um probiótico de tripla ação para toda a família: ele equilibra, restaura a flora intestinal e fortalece a defesa*1. Enterogermina é o número 1 em recomendação pelos pediatras4. Os esporos do probiótico Bacillus clausii contidos em Enterogermina Adulto são resistentes ao ácido gástrico, portanto chegam intactos até o trato digestivo, no qual se espalham, promovendo o equilíbrio e restaurando a microbiota intestinal3.Disponível nas versões com 5 e 10 frascos, Enterogermina Plus possui formato de flaconete de 5ml, composto por água e cerca de 4 bilhões de esporos de Bacillus clausii. O probiótico vem pronto para consumo, é fácil de tomar e levar, não tem sabor, cheiro, corantes, lactose ou glúten e pode ser utilizado por toda a família1.Referências:*Uma flora intestinal equilibrada promove um ambiente desfavorável para bactérias patogênicas, promovendo a saúde intestinal. B. clausii suplementado por via oral tem prolongado tempo de eliminação fecal. 1. Lopetuso L et al. Bacillus clausii and gut homeostasis: State of the art and future perspectives. Exp Rev Gastroenterol Hepatol 2016;10(8):943-8; Paixão e Castro, 2016. 2. Ghelardi E, Celandroni F, Salvetti S, Gueye SA, Lupetti A, Senesi S. Survival and persistence of Bacillus clausii in the human gastrointestinal tract following oral administration as spore-based probiotic formulation. J Appl Microbiol. 2015 Aug;119(2):552-9 3. Bula Enterogermina 2bi4. IQVIA- GPS_Base de Prescrição_Setembro/2022",686395,7891058022594,66.29,72.99,66.29,true
Prosso 250mg 30 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/prosso-250mg-30-comprimidos/p,"Prosso é um suplemento mineral desenvolvido especialmente para atender às necessidades de Cálcio do organismo. Importante para adolescentes, jovens, mulheres no climatério e idosos. O cálcio é um importante coadjuvante no tratamento e prevenção da osteoporose e osteopenia. Prosso é formulado com cálcio citrato malato, uma fonte orgânica do mineral, com elevada biodisponibilidade e tolerabilidade, seguro e efetivo, pois não ocasiona o rebote ácido comum aos sais de cálcio.",349879,7891317029838,133.59,166.9,133.59,true
Bepantol Derma Solução Restauradora para Cabelos 50ml,Bayer,https://www.drogariasaopaulo.com.br/derma-solucao-bepantol-bayer-50ml/p,"Com sua fórmula líquida, contém alta concentração de dexpantenol que devolve o brilho e maciez naturais dos fios.",325139,7891106915878,28.99,28.99,28.99,true
Sulfato Neomicina+ Bacitracina Pomada 15g (Genérico),Medley,https://www.drogariasaopaulo.com.br/sulfato-neomicina-bacitracina-pomada-15g-generico/p,"Este medicamento é indicado para o tratamento de infecções da pele e/ou de mucosas, causadas por diferentes bactérias, como por exemplo: nas “dobras” da pele, ao redor dos pelos, na parte de fora da orelha, nos furúnculos, nas lesões com pus, na acne infectada, nas feridas abertas (como úlceras na pele) e nas queimaduras de pele. Também é indicado para prevenir infecções de pele e/ou de mucosas após ferimentos, cortes (inclusive de cirurgias) e queimaduras pequenas. \n\nVocê não deve usar este medicamento se tiver alergia à neomicina, aos antibióticos aminoglicosídeos e outros componentes da fórmula.\nVocê também não deve usar o sulfato de neomicina + bacitracina zíncica pomada se tiver perda da função dos rins (insuficiência renal grave) ou se você já teve ou tem problemas de audição ou de equilíbrio (sistema labiríntico). Não deve ser utilizada durante a gravidez ou a amamentação.\nEste medicamento é contraindicado para bebês prematuros, recém-nascidos e lactantes.",2372,7896422504454,9.89,12.33,9.89,true
Condicionador L’Oréal Paris Elseve Glycolic Gloss 400ml,Elseve,https://www.drogariasaopaulo.com.br/condicionador-l-oreal-paris-elseve-glycolic-gloss-400ml/p,"A linha Elseve Glycolic Gloss de L’Oréal Paris garante 3X mais gloss que resiste a 6 lavagens. Sua fórmula é rica em Ácido Glicólico e pH ácido, combatendo a porosidade e selando as cutículas para revelar um cabelo visivelmente saudável e alinhado para um brilho gloss. O Condicionador Sela Gloss, com pH ácido e 4% [Complexo com Ácido Glicólico] desembaraça instantaneamente com dupla ação: Sela intensamente os fios, preenchendo as falhas da fibra capilar. Na superfície, lâmina a cutícula, alinhando-a para refletir a luz. Cabelo visivelmente saudável e alinhado para um brilho gloss.",841390,7908615055169,31.39,31.39,31.39,true
Shampoo Granado Relaxante Bebe Extrato Camomila 250ml,Granado,https://www.drogariasaopaulo.com.br/shampoo-granado-relaxante-bebe-extrato-camomila-250ml/p,Shampoo Granado Relaxante Bebe Extrato Camomila 250ml,776319,7896512954060,18.99,18.99,18.99,true
Vitamina Neo Química Cabelos e Unhas 60 comprimidos,Neo Química,https://www.drogariasaopaulo.com.br/suplemento-alimentar-centrolabs-neoquimica-cabelos-e-unhas-60-comprimidos/p,"Vitaminas Neo Química Cabelos e Unhas é o multivitamínico desenvolvido sob medida, com as vitaminas e minerais ideais para complementar as necessidades nutricionais na dose certa. Além de ser antioxidante, Vitaminas Neo Química Cabelos e Unhas possui Biotina e Zinco, que contribuem para a manutenção dos cabelos, e Vitamina A, riboflavina e niacina, contribuindo para a manutenção da pee. \r\nModo de usar: tomar 1 cápsula ao dia, preferencialmente junto com uma das refeições, ou de acordo com a recomendação médica e/ou de nutricionista",734179,7896714291246,19.99,19.99,19.99,true
Vastarel 80mg Servier 30 Cápsulas,Servier,https://www.drogariasaopaulo.com.br/vastarel-80mg-servier-30-capsulas/p,Vastarel 80mg Servier 30 Cápsulas,725900,7898029558755,213.82,213.82,213.82,true
Oxalato de Escitalopram 15mg Genérico Eurofarma 30 Comprimidos,Eurofarma,https://www.drogariasaopaulo.com.br/oxalato-de-escitalopram-15mg-generico-eurofarma-30-comprimidos/p,Oxalato de Escitalopram 15mg Genérico Eurofarma 30 Comprimidos,724874,7891317004286,36.49,163.86,36.49,true
Absorvente Externo Intimus Noturno Cobertura Seca Com Abas 30 Unidades,Intimus,https://www.drogariasaopaulo.com.br/absorvente-intimus-noturno-cobertura-seca-com-abas-30-unidades/p,"Para noites mais tranquilas, escolha certo. O Absorvente Intimus® Noturno extra proteção absorve rápido e previne vazamentos. Isso só seria possível pela dupla área de absorção: No centro e atrás, onde você mais precisa de proteção. Além de distribuir o fluxo por todo o absorvente, ainda conta com abas que se encaixam perfeitamente prevenindo que o absorvente se mova. Ideal para todos os fluxos, especialmente intensos. O Absorvente Intimus® Noturno extra proteção tem Tecnologia Odor Block e controle de odores.",704067,7896007550906,27.99,27.99,27.99,true
Kit Sabonete em Barra Nivea Creme Care 6 Unidades 90g Cada,Nivea,https://www.drogariasaopaulo.com.br/kit-sabonete-hidratante-nivea-creme-care-leve-6-pague-5-90g/p,"O que é?\nSabonete hidratante em barra para cuidar da sua pele durante o banho. Cuidado único de NIVEA especial para você. Aproveite!\n\nPara que serve o Sabonete em Barra Hidratante Nivea Creme Care?\nKit com 6 unidades para facilitar o seu dia a dia. Com o cheirinho NIVEA Creme, limpa e deixa a pele macia mesmo após o banho. Sabonete glicerinado.\n\nBenefícios e diferenciais\n- Exclusivo ingrediente do NIVEA Creme – Eucerit®\n- Fragrância NIVEA Creme\n- Sensação de pele macia e hidratada\n- Dermatologicamente testado\n\nComo usar o Sabonete em Barra Nivea Creme Care?\nMassageie suavemente na pele molhada até formar espuma. Enxágue com água em abundância.\n\nUma unidade de embalagem contém 90g",695416,4005900701367,21.99,25.99,21.99,true
Engov 15mg + 150mg +150mg + 50mg Cosmed 12 Comprimidos,Engov,https://www.drogariasaopaulo.com.br/engov-15mg-150mg-150mg-50mg-cosmed-12-comprimidos/p,"Engov Comprimidos é indicado para o alívio dos sintomas de dores de cabeça e alergias. Atua como analgésico (alivia as dores), na melhora de sintomas alérgicos e como estimulante suave do Sistema Nervoso Central (SNC) que associado a analgésicos auxilia no alívio da dor. O tempo de início da ação deste medicamento varia conforme o histórico de cada paciente. Em cefaleias leves a moderadas, sabe-se que em 60 minutos, após sua ingestão, tem-se o efeito esperado do medicamento.",694045,7896094907294,12.89,15.23,12.89,true
Fralda Pampers Supersec M 52 Unidades,Pampers,https://www.drogariasaopaulo.com.br/fralda-pampers-supersec-m-52-unidades/p,"Pampers Supersec mantém seu bebê mais seco do que outras fraldas* por 1 noite inteira, porque somente Pampers Supersec tem canais extra absorventes exclusivos, que distribuem o xixi uniformemente e impedem que ele entre em contato com a pele do seu bebê. Então, você muda menos e economiza mais. \r\n•\t1 Pampers = 1 noite* seco\r\n•\t1 Pampers mantém seu bebê mais seco do que outras fraldas* por 1 noite inteira!\r\n•\t1 camada extra de absorção impede que o xixi entre em contato com a pele do seu bebê\r\n•\tCobertura tipo tecido*. *Oferece mais conforto para o seu bebê\r\n•\tMagic Gel: absorve e retém a umidade dentro da fralda\r\n•\tFitas reajustáveis, bastão e de colagem, permitindo que você ajuste o quanto precisar, sem danificar a fralda\r\n•\t*Pode variar de acordo com os hábitos e as características do bebê",688088,7500435132794,61.39,61.39,61.39,true
