URL,Preço sem desconto,Preço com desconto
https://farmaciapermanente.com.br/iodara-200mcg-30-capsulas-gross,"71,72","68,63"
https://farmaciapermanente.com.br/gaeso-40mg-caixa-28-comp,"174,04","151,41"
https://farmaciapermanente.com.br/promim-10mg-g-supera-caixa-30g-20-aplicadores,"95,84","83,38"
https://farmaciapermanente.com.br/eparema-guarana-10ml-solucao-oral,"4,43","3,99"
https://farmaciapermanente.com.br/mononitrato-de-isossorbida-40mg-biosintetica-caixa-30-comprimidos,"26,80","22,99"
https://farmaciapermanente.com.br/ibuprofeno-ibufran-300mg-20-comprimidos,"26,61","17,99"
https://farmaciapermanente.com.br/nisulid-50mg-ml-achecaixa-15ml-em-gotas,"51,44","47,84"
https://farmaciapermanente.com.br/magnazia-comp-mast-3bl-com-10,"21,49","19,14"
https://farmaciapermanente.com.br/clexane-40mg-0-4ml-sanofi-caixa-2-seringas-solucao-injetavel,"166,79","145,11"
https://farmaciapermanente.com.br/calminex-ice-aerosol-170g,"R$ 81,09","R$ 81,09"
https://farmaciapermanente.com.br/hedera-7mg-ml-xpe-100ml-cimed,"54,65","21,99"
https://farmaciapermanente.com.br/cloreto-de-sodio-rinospray-100ml,"57,21","26,89"
https://farmaciapermanente.com.br/mirtax-5mg-achecaixa-30-comprimidos-revestidos,"33,54","31,86"
https://farmaciapermanente.com.br/oftpred-10mg-ml-sus-oft-fr-got-x-5ml,"52,95","49,24"
https://farmaciapermanente.com.br/alivium-400mg-com-8-capsulas,"R$ 13,90","R$ 13,90"
https://farmaciapermanente.com.br/dprev-1000ui-caixa-30-comp-rev,"39,71","37,72"
https://farmaciapermanente.com.br/rosucor-10mg-torrent-pharma-caixa-60-comprimidos-revestidos,"81,27","70,70"
https://farmaciapermanente.com.br/xarope-mucosolvan-5mg-30ml-adulto-120ml,"51,32","47,34"
https://farmaciapermanente.com.br/leite-de-magnesia-eno-tradicional-antiacido-e-laxante-com-120ml,"25,96","11,49"
https://farmaciapermanente.com.br/leg-5mg-eurofarma-10-comprimidos,"R$ 59,26","R$ 59,26"
https://farmaciapermanente.com.br/vitamina-d-addera-d3-3-300ui-ml-gotas-10ml,"R$ 109,46","R$ 109,46"
https://farmaciapermanente.com.br/stanglit-30mg-libbs-caixa-60-comprimidos,"188,07","146,69"
https://farmaciapermanente.com.br/xarope-para-tosse-vick-44e-240ml,"65,60","53,99"
https://farmaciapermanente.com.br/suplemento-de-vitaminas-e-minerais-dayvit-kids-solucao-120ml-ache,"61,41","59,99"
https://farmaciapermanente.com.br/vitergan-zinco-pl-30-comprimidos-marja,"R$ 112,45","R$ 112,45"
https://farmaciapermanente.com.br/doss-7000ui-caixa-30-cap,"100,98","87,85"
https://farmaciapermanente.com.br/viagra-50mg-caixa-4-comp-rev,"143,77","125,08"
https://farmaciapermanente.com.br/caltren-20mg-30comp,"152,86","132,99"
https://farmaciapermanente.com.br/litocit-fr-x-60-cp-or,"151,82","132,08"
https://farmaciapermanente.com.br/neovangy-mr-35mg-60cpr,"135,65","118,02"
https://farmaciapermanente.com.br/neutrofer-prev-susp-60ml,"R$ 87,36","R$ 87,36"
https://farmaciapermanente.com.br/esalerg-d-achecaixa-10-comprimidos,"59,91","55,72"
https://farmaciapermanente.com.br/venzer-32mg-libbs-caixa-30-comprimidos,"91,79","79,86"
https://farmaciapermanente.com.br/addera-d3-50-000ui-mantecorp-farmasa-caixa-10-comprimidos-revestidos,"R$ 156,99","R$ 156,99"
https://farmaciapermanente.com.br/dicloridrato-de-betaistina-24mg-biosintetica-caixa-30-comprimidos,"45,49","26,49"
https://farmaciapermanente.com.br/puran-t4-175mcg-sanofi-caixa-30-comprimidos,"32,68","30,72"
https://farmaciapermanente.com.br/plaq-75mg-eurofarma-caixa-30-comprimidos-revestidos,"65,40","56,90"
https://farmaciapermanente.com.br/dicloridrato-de-betaistina-16mg-biosintetica-caixa-30-comprimidos,"30,31","18,99"
https://farmaciapermanente.com.br/profenid-retard-200mg-sanofi-caixa-10-comprimidos-revestidos,"64,92","60,38"
https://farmaciapermanente.com.br/synthroid-125mcg-abbott-caixa-30-comprimidos,"55,31","48,12"
https://farmaciapermanente.com.br/pedialyte-max-uva-500ml,"39,15","34,52"
https://farmaciapermanente.com.br/normaten-fit,"R$ 77,30","R$ 77,30"
https://farmaciapermanente.com.br/excivit-az-omega-3-fr-30-cap-gel,"136,83","129,99"
https://farmaciapermanente.com.br/proepa-uni-1000mg-30-capsulas-ache,"113,59","107,91"
https://farmaciapermanente.com.br/tensart-360mg-30-comprimidos-myralis,"67,38","62,66"
https://farmaciapermanente.com.br/femoston-conti-28comp,"92,94","80,86"
https://farmaciapermanente.com.br/synthroid-30-comprimidos-112mcg,"52,74","45,88"
https://farmaciapermanente.com.br/humectol-d-20-drageas-farmasa,"R$ 18,42","R$ 18,42"
https://farmaciapermanente.com.br/colchicina-0-5mg-geolab-caixa-30-comprimidos,"51,37","29,49"
https://farmaciapermanente.com.br/liposic-gel-bausch-lomb-caixa-10g-topico-ocular,"55,10","51,24"
https://farmaciapermanente.com.br/albendazol-400mg-caixa-1-comp-mast,"11,23","7,49"
https://farmaciapermanente.com.br/drenison-n-biolab-caixa-30g-pomada,"43,22","40,19"
https://farmaciapermanente.com.br/paracetamol-200mg-ml-gotas-medley,"20,03","11,99"
https://farmaciapermanente.com.br/amioron-200-mg-20-comprimidos-geolab-similar,"29,98","24,99"
https://farmaciapermanente.com.br/betrat-5000mcg-100-100mg-caixa-42-comp-rev,"114,58","99,68"
https://farmaciapermanente.com.br/lisinopril-20mg-medley-caixa-30-comprimidos,"110,51","87,99"
https://farmaciapermanente.com.br/agua-rabelo-tradicional-150ml,"15,83","13,72"
https://farmaciapermanente.com.br/asseptcare-10mg-ml-30ml-solucao,"19,06","11,99"
https://farmaciapermanente.com.br/cafilisador-mantecorp-farmasa-4-comprimidos,"11,53","8,82"
https://farmaciapermanente.com.br/composto-probioticos-tamarine-probium-30-capsulas,"142,09","118,99"
https://farmaciapermanente.com.br/cleankinol-40-mg-g-gel-legrand-similar,"55,13","49,99"
https://farmaciapermanente.com.br/filinar-g-5mg-ml-supera-caixa-120ml-gel-colher-dosadora,"29,17","27,71"
https://farmaciapermanente.com.br/omega-mater-herbarium-30-capsulas,"R$ 127,96","R$ 127,96"
https://farmaciapermanente.com.br/symbicort-spray-6-100mcg-astrazeneca-caixa-10-7mg-120-doses,"R$ 196,02","R$ 196,02"
https://farmaciapermanente.com.br/hepa-merz-0-6g-g-biolab-caixa-10-envelopes,"139,46","121,33"
https://farmaciapermanente.com.br/dicloridrato-de-hidroxizina-25mg-ems-caixa-30-comprimidos,"39,96","33,99"
https://farmaciapermanente.com.br/dermatop-2-5mg-g-sanofi-caixa-20g,"80,75","75,10"
https://farmaciapermanente.com.br/fentizol-spray-20mg-ml-achecaixa-30ml,"66,08","61,45"
https://farmaciapermanente.com.br/leite-de-magnesia-eno-sabor-hortela-antiacido-e-laxante-com-350ml,"28,41","26,99"
https://farmaciapermanente.com.br/enterofigon-50-10mg-ml-caixa-150ml,"46,82","21,99"
https://farmaciapermanente.com.br/eniagor-50mg-ml-sol-fr-50ml-refil-or,"54,24","47,19"
https://farmaciapermanente.com.br/tess-20mg-0035mg-com-21-comprimidos,"R$ 26,44","R$ 26,44"
https://farmaciapermanente.com.br/xarope-acebrofilina-25mg-5ml-eurofarma-caixa-120ml-1-copo-medida,"29,17","24,99"
https://farmaciapermanente.com.br/alphagan-p-1-5-mg-ml-5-ml-allerga,"128,50","111,80"
https://farmaciapermanente.com.br/agua-rabelo-enxaguat-aloe-vera-500ml,"35,19","30,62"
https://farmaciapermanente.com.br/zart-h-losartana-potsica-100mg-hidroclorotiazida-25mg-eurofarma-caixa-30-comprimidos-revestidos,"91,75","79,82"
https://farmaciapermanente.com.br/deflazacorte-30mg-ems-caixa-10-comprimidos,"147,69","99,99"
https://farmaciapermanente.com.br/unoprost-4mg-apsen-caixa-30-comprimidos,"52,59","45,75"
https://farmaciapermanente.com.br/aromatizante-spray-bucal-propolis-gengibre-menta-e-roma-valda-fresh-frasco-35ml,"22,09","19,44"
https://farmaciapermanente.com.br/floratil-at-250mg-com-10-capsulas,"82,68","79,99"
https://farmaciapermanente.com.br/pros-2mg-supera-caixa-30-comprimidos,"41,00","35,67"
https://farmaciapermanente.com.br/repopil-3-blt-com-21-comp-rev,"68,94","38,99"
https://farmaciapermanente.com.br/levoid-88mcg-achecaixa-30-comprimidos,"25,74","24,20"
https://farmaciapermanente.com.br/tylenol-dc-20-comprimidos-500mg,"38,53","36,98"
https://farmaciapermanente.com.br/basaglar-100ui-inj-5carp-3ml,"287,60","250,21"
https://farmaciapermanente.com.br/sinvalip-20mg-ems-caixa-30-comprimidos-revestidos,"R$ 55,08","R$ 55,08"
https://farmaciapermanente.com.br/vasopril-plus-20-12-5mg-60comp,"109,99","95,69"
https://farmaciapermanente.com.br/algi-osseo-caixa-com-30-comp-rev,"107,14","102,42"
https://farmaciapermanente.com.br/vibral-3mg-ml-xarope-adulto-120ml,"30,23","29,99"
https://farmaciapermanente.com.br/oleo-mineral-100ml-uniao-quimica,"22,23","17,99"
https://farmaciapermanente.com.br/tylenol-dc-500mg-4-comprimidos,"8,91","7,38"
https://farmaciapermanente.com.br/levolukast-glenmark-caixa-14-comprimidos-revestidos,"140,98","122,65"
https://farmaciapermanente.com.br/azulfin-500mg-apsen-caixa-60-comprimidos-revestidos,"130,47","113,51"
https://farmaciapermanente.com.br/permese-momenta-caixa-1-ampola-1ml-seringa,"29,20","27,74"
https://farmaciapermanente.com.br/striverdi-respimat-2-5mcg-puff-boehringer-ingelheim-caixa-4ml-inalador-respimat,"195,22","169,84"
https://farmaciapermanente.com.br/plurair-50mcg-libbs-caixa-6ml,"40,38","35,13"
https://farmaciapermanente.com.br/cloridrato-de-propranolol-10mg-medley-caixa-30-comprimidos,"6,47","5,49"
https://farmaciapermanente.com.br/humalog-mix-100ui-ml-sol-inj-1carp-x-3ml-1aplic,"76,74","66,76"
https://farmaciapermanente.com.br/coversyl-plus-servier-caixa-30-comprimidos,"129,81","112,93"
https://farmaciapermanente.com.br/multybella-liq-500ml,"57,13","36,95"
https://farmaciapermanente.com.br/etna-180caps,"544,18","473,44"
https://farmaciapermanente.com.br/prolopa-hbs-roche-caixa-30-capsulas,"R$ 92,11","R$ 92,11"
https://farmaciapermanente.com.br/depo-medrol-40mg-ml-wyeth-caixa-2ml-1-frasco-ampola-suspensao-injetavel,"27,44","25,79"
https://farmaciapermanente.com.br/glineon-az-fr-60-comp-rev,"R$ 134,83","R$ 134,83"
https://farmaciapermanente.com.br/lufbem-gotas-15ml,"29,28","8,99"
https://farmaciapermanente.com.br/sany-d-10000ui-caixa-4-comp-rev,"R$ 30,26","R$ 30,26"
https://farmaciapermanente.com.br/pradaxa-110mg-boehringer-ingelheim-caixa-60-capsulas,"395,12","343,75"
https://farmaciapermanente.com.br/valessone-225-75mg-natulab-caixa-20-comprimidos-revestidos,"60,02","24,99"
https://farmaciapermanente.com.br/versa-40mg-0-4ml-eurofarma-caixa-6-seringas-solucao-injetavel,"474,79","413,07"
https://farmaciapermanente.com.br/vast-40mg-com-30-comprimidos,"179,98","156,58"
https://farmaciapermanente.com.br/fisiogen-zambo,"124,99","116,53"
https://farmaciapermanente.com.br/monocordil-retard-50mg-baldacci-caixa-30-capsulas,"87,44","76,07"
https://farmaciapermanente.com.br/broncho-vaxom-7mg-takeda-caixa-30-capsulas,"300,18","261,16"
https://farmaciapermanente.com.br/succinato-de-metoprolol-25mg-medley-caixa-30-comprimidos-revestidos,"23,86","20,49"
https://farmaciapermanente.com.br/attivs-msm-900mg-30cpr,"129,99","125,05"
https://farmaciapermanente.com.br/marevan-7-5mg-fqm-caixa-30-comprimidos,"49,85","43,37"
https://farmaciapermanente.com.br/aerodini-100mcg-jato-dose-teuto-caixa-200-doses-adaptador,"41,32","18,99"
https://farmaciapermanente.com.br/noripurum-folico-takeda-caixa-30-comprimidos-mastigaveis,"75,30","70,03"
https://farmaciapermanente.com.br/benicar-hct-40mg-12-5mg-daiichi-sankyo-caixa-30-comprimidos-revestidos,"100,10","87,09"
https://farmaciapermanente.com.br/dosed-gotas-ache,"R$ 54,73","R$ 54,73"
https://farmaciapermanente.com.br/helleva-80mg-supera-caixa-2-comprimidos,"60,79","52,89"
https://farmaciapermanente.com.br/hyzaar-12-5-mg-50-mg-30-comprimidos-supera,"74,14","64,50"
https://farmaciapermanente.com.br/propionato-de-clobetasol-0-5-mg-g-creme-neo-quimica-generico,"25,20","15,99"
https://farmaciapermanente.com.br/nitrato-de-fenticonazol-0-02g-g-ems-caixa-1-bisnaga-com-40g-7-aplicadores,"58,45","39,49"
https://farmaciapermanente.com.br/concor-hct-merck-caixa-30-comprimidos-revestidos,"140,14","121,92"
https://farmaciapermanente.com.br/espironolactona-25mg-ems-caixa-30-comprimidos,"28,28","18,99"
https://farmaciapermanente.com.br/guaifenesina-glyteol-xarope-adulto-100ml,"23,86","14,99"
https://farmaciapermanente.com.br/desodorante-aerosol-para-os-pes-vodol-prevent-150ml,"31,85","22,99"
https://farmaciapermanente.com.br/puran-t4-200mcg-sanofi-caixa-30-comprimidos,"56,54","49,19"
https://farmaciapermanente.com.br/aas-infantil-100mg-30-comprimidos-sanofi,"25,90","24,66"
https://farmaciapermanente.com.br/ambroxmel-sabor-mel-com-eucalipto-30-mg-ambroxmed,"25,68","19,99"
https://farmaciapermanente.com.br/aradois-50mg-biolab-caixa-60-comprimidos-revestidos,"95,29","21,50"
https://farmaciapermanente.com.br/floxicam-20mg-neo-quimica-caixa-15-capsulas,"17,87","9,99"
https://farmaciapermanente.com.br/imussuprex-50mg-germed-caixa-50-comprimidos,"178,33","155,15"
https://farmaciapermanente.com.br/vitamina-d-depura-500-ui-gotas-10ml,"97,17","78,79"
https://farmaciapermanente.com.br/doxaprost-2mg-uniao-quimica-caixa-30-comprimidos,"34,37","19,99"
https://farmaciapermanente.com.br/vatis-150mg-libbs-caixa-60-comprimidos-revestidos,"85,53","74,41"
https://farmaciapermanente.com.br/pred-mild-0-12-allergan-caixa-10ml-suspensao-oftalmica,"57,17","53,17"
https://farmaciapermanente.com.br/sany-d-1000ui-achecaixa-30-comprimidos-revestidos,"R$ 42,33","R$ 42,33"
https://farmaciapermanente.com.br/hidroclorotiazida-50-mg-20-comprimidos-neo-quimica-generico,"6,46","5,49"
https://farmaciapermanente.com.br/pentoxifilina-400mg-ems-caixa-30-comprimidos-revestidos,"81,70","65,49"
https://farmaciapermanente.com.br/inibina-10mg-apsen-caixa-30-comprimidos,"164,01","142,69"
https://farmaciapermanente.com.br/glimepirida-2-mg-30-comprimidos-sanofi-aventis-generico,,
https://farmaciapermanente.com.br/magnaliv-30-comprimidos-revestidos,"R$ 110,95","R$ 110,95"
https://farmaciapermanente.com.br/thioctacid-600mg-merck-caixa-30-comprimidos-revestidos,"214,42","186,55"
https://farmaciapermanente.com.br/espironolactona-100mg-ems-caixa-30-comprimidos,"49,77","33,49"
https://farmaciapermanente.com.br/cloridrato-de-sotalol-160mg-caixa-30-comp,"97,48","51,49"
https://farmaciapermanente.com.br/fosamax-d-supera-caixa-4-comprimidos,"195,91","170,44"
https://farmaciapermanente.com.br/vastarel-mr-35mg-servier-caixa-30-comprimidos,"96,16","83,66"
https://farmaciapermanente.com.br/puravit-a-d-e-20ml-solucao-oral-gotas-myralis,"R$ 72,66","R$ 72,66"
https://farmaciapermanente.com.br/cisteil-200mg-com-16-env,"40,16","29,99"
https://farmaciapermanente.com.br/furoato-de-mometasona-1-mg-g-creme-dermatologico-hypermarcas-generico,"52,98","20,49"
https://farmaciapermanente.com.br/kuramed-sept-10mg-ml-cimed-30ml,"16,56","11,99"
https://farmaciapermanente.com.br/pitavastatina-calcica-2-mg-com-rev-ct-bl-al-al-x-30,"100,75","87,65"
https://farmaciapermanente.com.br/cloridrato-de-metoclopramida-4mg-ml-teuto-caixa-10ml-gotas,"6,96","6,49"
https://farmaciapermanente.com.br/cloridrato-de-dorzolamida-maleato-de-timolol-ems-caixa-5ml-solucao-oftalmica,"111,54","61,99"
https://farmaciapermanente.com.br/sintezys-150mg-3cpr,"134,07","116,64"
https://farmaciapermanente.com.br/betoptic-0-5-sol-oft-fr-gts-x-5ml,"39,35","36,99"
https://farmaciapermanente.com.br/euthyrox-100mcg-merck-caixa-50-comprimidos,"47,65","41,46"
https://farmaciapermanente.com.br/artelac-rebalance-bausch-lomb-10ml,"R$ 91,79","R$ 91,79"
https://farmaciapermanente.com.br/pepsamar-10-comprimidos-mastigaveis-230mg,"7,44","3,35"
https://farmaciapermanente.com.br/neutrofer-250mg-ml-ems-caixa-30ml,"62,26","57,90"
https://farmaciapermanente.com.br/doutorsan-arnica-aerosol-sanfarma-110ml,"19,99","18,99"
https://farmaciapermanente.com.br/rosucor-20mg-torrent-pharma-caixa-30-comprimidos-revestidos,"73,82","64,22"
https://farmaciapermanente.com.br/clenil-compositum-a-chiesi-caixa-10-flaconetes-2ml-cada-suspensao-inalatoria,"87,30","75,95"
https://farmaciapermanente.com.br/vannair-6-100mcg-astrazeneca-caixa-10-7g-120-doses,"196,02","170,54"
https://farmaciapermanente.com.br/daivonex-pomada-50mcg-g-leo-caixa-30g,"132,54","115,31"
https://farmaciapermanente.com.br/diamicron-mr-30mg-servier-caixa-60-comprimidos,"98,25","85,48"
https://farmaciapermanente.com.br/alivium-50mg-ml-em-gotas-com-30ml,"48,23","44,99"
https://farmaciapermanente.com.br/benzevit-45g-pomada-dermatologica,"46,16","45,55"
https://farmaciapermanente.com.br/as-med-adu-500mg-10-comprimidos-mediaquimica-similar,"6,95","4,99"
https://farmaciapermanente.com.br/sanilin-spray-50ml,"26,16","22,99"
https://farmaciapermanente.com.br/travoprosta-0-04mg-ml-medley-caixa-2-5ml-solucao-oftalmica-estaril,"97,72","59,49"
https://farmaciapermanente.com.br/gino-canesten-calm-sabonete-intimo-em-gel-para-coceira-vaginal-100ml,"71,42","64,99"
https://farmaciapermanente.com.br/atorvastatina-calcica-20mg-ems-caixa-60-comprimidos-revestidos,,
https://farmaciapermanente.com.br/addera-d3-10-000ui-mantecorp-farmasa-caixa-10-capsulas,"R$ 57,25","R$ 57,25"
https://farmaciapermanente.com.br/tenoxicam-20mg-ems-caixa-10-comprimidos-revestidos,"52,53","31,49"
https://farmaciapermanente.com.br/olmy-anlo-40-5mg-caixa-30-comp-rev,"97,49","84,82"
https://farmaciapermanente.com.br/zyxem-gotas-5mg-com-20ml,"86,80","77,14"
https://farmaciapermanente.com.br/glimepirida-4mg-ems-caixa-30-comprimidos,"65,75","26,49"
https://farmaciapermanente.com.br/insunorm-r-100-ui-ml-1-frasco-ampola-aspen-pharma-similar,"74,39","64,72"
https://farmaciapermanente.com.br/ginna-0-02g-g-eurofarma-caixa-40g-7-aplicadores-descartaveis,"46,61","43,35"
https://farmaciapermanente.com.br/atenolol-25mg-caixa-30-comp-565828,"7,66","5,49"
https://farmaciapermanente.com.br/cetoconazol-dipropionato-de-betametasona-medley-caixa-30g-pomada,"32,96","21,99"
https://farmaciapermanente.com.br/probiotico-pet-avert-14g,"R$ 236,88","R$ 236,88"
https://farmaciapermanente.com.br/deltametrina-pediderm-locao-100ml,"27,01","23,99"
https://farmaciapermanente.com.br/narix-spray-9mg-ml-cimed-50ml,"23,82","19,99"
https://farmaciapermanente.com.br/elixir-colegorico-lapon-gotas-30ml,"12,62","11,99"
https://farmaciapermanente.com.br/carbocisteina-50-mg-ml-1-ml-biosintetica-generico,"31,72","16,99"
https://farmaciapermanente.com.br/xarelto-15mg-bayer-caixa-28-comprimidos-revestidos,"368,77","320,83"
https://farmaciapermanente.com.br/metamucil-sabor-original-210g,"115,06","114,38"
https://farmaciapermanente.com.br/omater-gest-30caps,"138,41","109,99"
https://farmaciapermanente.com.br/velunid-mantecorp-farmasa-caixa-30-comprimidos-revestidos,"79,57","69,23"
https://farmaciapermanente.com.br/triancil-20mg-ml-apsen-caixa-5ml,"141,78","123,35"
https://farmaciapermanente.com.br/coltrieno-10mg-cr-varg-30g-20aplic,"94,07","81,84"
https://farmaciapermanente.com.br/carvedilol-3-125mg-biosintetica-caixa-30-comprimidos,"45,40","15,49"
https://farmaciapermanente.com.br/olmy-anlo-ems-caixa-30-comprimidos-revestidos,"86,24","75,03"
https://farmaciapermanente.com.br/dimetilpolisiloxane-ophthalmos-10ml,"R$ 97,45","R$ 97,45"
https://farmaciapermanente.com.br/gynpro-200mg-cap-mole-or-vag-bl-al-transl-x-30,"150,60","131,02"
https://farmaciapermanente.com.br/naprix-10mg-caixa-90-comp,"185,65","161,52"
https://farmaciapermanente.com.br/bramicar-40mg-caixa-30-comp,"101,78","88,55"
https://farmaciapermanente.com.br/plenance-eze-5mg-10mg-30-caps,"75,92","66,05"
https://farmaciapermanente.com.br/ultrafer-100mg-fqm-caixa-30-comprimidos-revestidos,"72,00","66,96"
https://farmaciapermanente.com.br/hemofiss-pom-30g-10-aplicadores-cimed,"42,54","31,60"
https://farmaciapermanente.com.br/meritor-achecaixa-30-comprimidos-revestidos,"80,53","70,06"
https://farmaciapermanente.com.br/euthyrox-150mcg-merck-caixa-50-comprimidos,"57,14","49,71"
https://farmaciapermanente.com.br/probiatop-antidiarreico-30-saches-invictus,"150,63","147,83"
https://farmaciapermanente.com.br/dilacoron-80-mg-30-comprimidos-abbott,"63,07","54,87"
https://farmaciapermanente.com.br/ezetimiba-4-blt-x-15-comp,,
https://farmaciapermanente.com.br/protopic-pomada-0-03-leo-caixa-10g,"116,84","101,65"
https://farmaciapermanente.com.br/cloridrato-de-ambroxol-15mg-5ml-biosintetica,"19,44","14,99"
https://farmaciapermanente.com.br/rinosoro-sic-infantil-spray-suave-solucao-nasal-50ml,"35,77","33,61"
https://farmaciapermanente.com.br/cimecort-20-mg-g-0-5-mg-g-2-5-mg-g-creme-cimed-similar-219621,"20,53","12,99"
https://farmaciapermanente.com.br/daktarin-20mg-g-janssen-caixa-40g,"47,38","44,06"
https://farmaciapermanente.com.br/atrovent-0-250mg-ml-boehringer-ingelheim-caixa-20ml,"29,92","28,42"
https://farmaciapermanente.com.br/dexfer-100-mg-com-rev-ct-bl-al-plas-inc-x-30,"64,89","60,35"
https://farmaciapermanente.com.br/locao-infantil-hidratante-hidrakids,"198,46","152,04"
https://farmaciapermanente.com.br/albendazol-40mg-ml-ems-suspensao-oral-com-10ml,"12,83","10,49"
https://farmaciapermanente.com.br/cloridrato-de-terbinafina-250mg-medley-caixa-28-comprimidos,"165,23","121,99"
https://farmaciapermanente.com.br/sany-d-2000ui-caixa-60-comp-rev,"R$ 76,45","R$ 76,45"
https://farmaciapermanente.com.br/resolor-2mg-janssen-caixa-14-comprimidos-revestidos,"184,29","160,33"
https://farmaciapermanente.com.br/alta-d-caps-50-000ui-eurofarma-caixa-4-capsulas,"91,89","85,46"
https://farmaciapermanente.com.br/energiclin-caff-caixa-30-cap,"R$ 97,89","R$ 97,89"
https://farmaciapermanente.com.br/promensil-100mg-fqm-caixa-30-comprimidos-revestidos,"147,51","128,33"
https://farmaciapermanente.com.br/secfar-1000mg-elofar-caixa-4-comprimidos-revestidos,"58,01","53,95"
https://farmaciapermanente.com.br/spray-nasal-maresis-100ml-fqm,"53,03","50,38"
https://farmaciapermanente.com.br/dexador-inj-3amp-1ml-3amp-2ml,"48,42","45,03"
https://farmaciapermanente.com.br/cloridrato-de-terbinafina-250mg-ems-caixa-14-comprimidos,"147,84","71,98"
https://farmaciapermanente.com.br/acebrofilina-10mg-adu,"39,45","24,99"
https://farmaciapermanente.com.br/paracetamol-750mg-zydus-nikkho-10-comprimidos,"8,49","5,99"
https://farmaciapermanente.com.br/suavicid-creme-legrand-caixa-15g,"105,74","72,99"
https://farmaciapermanente.com.br/pradaxa-150mg-boehringer-ingelheim-caixa-30-capsulas,"197,59","171,90"
https://farmaciapermanente.com.br/tensaliv-10-mg-30-comprimidos-hypermarcas-similar,"59,50","30,99"
https://farmaciapermanente.com.br/holmes-h-eurofarma-caixa-30-comprimidos-revestidos,"83,03","72,24"
https://farmaciapermanente.com.br/artico-eurofarma-caixa-30-saches,"239,11","208,03"
https://farmaciapermanente.com.br/suplemento-vitaminico-natibem-quesalon-60-capsulas,"R$ 117,91","R$ 117,91"
https://farmaciapermanente.com.br/nevrix-5-mg-100-mg-100-mg-20-comprimidos-ativus-similar,"69,51","64,64"
https://farmaciapermanente.com.br/biconcor-merck-caixa-30-comprimidos-revestidos,"107,75","93,74"
https://farmaciapermanente.com.br/beneproct-pom-25g-6-aploc,"R$ 68,96","R$ 68,96"
https://farmaciapermanente.com.br/ablok-plus-atenolol-25mg-clortalidona-12-5mg-biolab-caixa-60-comprimidos,"49,49","43,06"
https://farmaciapermanente.com.br/ezetimiba-10mg-sinvastatina-40mg-ems-caixa-30-comprimidos,"186,12","117,00"
https://farmaciapermanente.com.br/ferrotrix-fr-vd-x-30ml,"R$ 63,15","R$ 63,15"
https://farmaciapermanente.com.br/aval-320mg-supera-caixa-30-comprimidos,"56,54","49,19"
https://farmaciapermanente.com.br/valsartana-160mg-caixa-30-comp-rev,"76,56","49,99"
https://farmaciapermanente.com.br/suplemento-de-vitaminas-e-minerais-regenesis-30-capsulas,"132,99","89,99"
https://farmaciapermanente.com.br/citrato-de-sildenafila-25mg-ems-caixa-4-comprimidos-revestidos,"85,00","28,49"
https://farmaciapermanente.com.br/clenil-compositum-hfa-spray-chiesi-caixa-10ml-200-doses,"62,30","54,20"
https://farmaciapermanente.com.br/kilde-0-5mg-5ml-momenta-caixa-120ml-copo-medida,"24,79","23,55"
https://farmaciapermanente.com.br/aradois-h-losartana-potsica-50mg-hidroclorotiazida-12-5mg-biolab-caixa-60-comprimidos-revestidos,"R$ 141,72","R$ 141,72"
https://farmaciapermanente.com.br/atlansil-200-mg-20-comprimidos-sanofi-aventis,"46,18","40,18"
https://farmaciapermanente.com.br/gynazole-1-100-mg-g-creme-vaginal-5-g,"98,38","91,49"
https://farmaciapermanente.com.br/grow-calcio-150ml,"116,12","81,31"
https://farmaciapermanente.com.br/sundown-triple-omega-3-6-9-120-comprimidos,"394,93","338,53"
https://farmaciapermanente.com.br/aftine-20ml-suspensao-cifarma,"35,26","25,99"
https://farmaciapermanente.com.br/atorvastatina-calcica-80mg-ems-caixa-30-comprimidos-revestidos,"255,17","111,99"
https://farmaciapermanente.com.br/restitue-40mg-6blx10-com-rev-lib-ret-s,"122,74","106,78"
https://farmaciapermanente.com.br/multi-bi-335mg-caixa-10-cap,"R$ 98,94","R$ 98,94"
https://farmaciapermanente.com.br/secnidal-1000mg-sanofi-caixa-2-comprimidos-revestidos,"49,56","46,09"
https://farmaciapermanente.com.br/cizax-10mg-mantecorp-farmasa-caixa-30-comprimidos,"67,45","62,73"
https://farmaciapermanente.com.br/zelix-150-mg-2-capsulas-ativus-similar,"97,06","90,27"
https://farmaciapermanente.com.br/fluimucil-d-600mg-zambon-16-envelopes,"78,28","74,37"
https://farmaciapermanente.com.br/icade,"110,00","95,70"
https://farmaciapermanente.com.br/atorvastatina-calcica-20mg-ems-caixa-30-comprimidos-revestidos,,
https://farmaciapermanente.com.br/duoflam-supera-caixa-1ml-seringa-descartavel-esterilizada,"30,76","29,22"
https://farmaciapermanente.com.br/venzer-8mg-libbs-caixa-30-comprimidos,"84,83","73,80"
https://farmaciapermanente.com.br/onicut-60-capsulas,"R$ 136,83","R$ 136,83"
https://farmaciapermanente.com.br/cristalin-solucao-oftalmica-15ml-0-25mg-3mg,"R$ 13,16","R$ 13,16"
https://farmaciapermanente.com.br/ancoron-100mg-libbs-caixa-30-comprimidos-revestidos,"26,11","24,54"
https://farmaciapermanente.com.br/descongestionante-vick-vaporub-30g,"39,40","37,43"
